,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,split4_test_ROC_AUC,split5_test_ROC_AUC,split6_test_ROC_AUC,split7_test_ROC_AUC,split8_test_ROC_AUC,split9_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,split4_train_ROC_AUC,split5_train_ROC_AUC,split6_train_ROC_AUC,split7_train_ROC_AUC,split8_train_ROC_AUC,split9_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,split5_test_Recall,split6_test_Recall,split7_test_Recall,split8_test_Recall,split9_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,split4_train_Recall,split5_train_Recall,split6_train_Recall,split7_train_Recall,split8_train_Recall,split9_train_Recall,mean_train_Recall,std_train_Recall,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,split5_test_F1,split6_test_F1,split7_test_F1,split8_test_F1,split9_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_train_F1,split1_train_F1,split2_train_F1,split3_train_F1,split4_train_F1,split5_train_F1,split6_train_F1,split7_train_F1,split8_train_F1,split9_train_F1,mean_train_F1,std_train_F1,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,split5_test_Specificity,split6_test_Specificity,split7_test_Specificity,split8_test_Specificity,split9_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,split5_train_Specificity,split6_train_Specificity,split7_train_Specificity,split8_train_Specificity,split9_train_Specificity,mean_train_Specificity,std_train_Specificity
10,0.0031074762344360353,0.00012601390880763512,0.0030207157135009764,7.795068371374709e-05,2,2,"{'max_depth': 2, 'n_estimators': 2}",0.9066213921901528,0.9306027164685908,0.7941426146010186,0.7589134125636672,0.6129032258064516,0.7707979626485569,0.6424731182795699,0.5441308243727598,0.6474014336917562,0.5575716845878136,0.7165558385210338,0.1298914364213029,31,0.7669982615414332,0.7567606722039791,0.7270378597643422,0.7047812976198142,0.7201779237224476,0.7450126628463504,0.8071209890766341,0.7715640467656596,0.7968403311145247,0.8088250981396142,0.76051191427948,0.034782307508969997,0.9838709677419355,0.9354838709677419,0.8709677419354839,0.9193548387096774,0.8225806451612904,0.7741935483870968,0.4596774193548387,0.6451612903225806,0.6048387096774194,0.5483870967741935,0.7564516129032258,0.17171171058046175,72,0.8718637992831542,0.7060931899641577,0.7338709677419355,0.7741935483870968,0.7849462365591398,0.8064516129032258,0.7616487455197133,0.7939068100358423,0.742831541218638,0.7491039426523297,0.7724910394265232,0.04369131890013694,0.9721115537848605,0.9547325102880658,0.9113924050632912,0.9156626506024096,0.8571428571428571,0.8533333333333333,0.6195652173913043,0.7547169811320754,0.7352941176470588,0.6766169154228856,0.8250568541808143,0.11541206342173613,72,0.894712643678161,0.8073770491803278,0.8231155778894472,0.8408759124087591,0.8480154888673765,0.8670520231213872,0.8440913604766633,0.8589432864760058,0.8331658291457287,0.8389362769693928,0.8456285448213251,0.022904717441372215,0.7368421052631579,0.8421052631578947,0.7368421052631579,0.42105263157894735,0.3684210526315789,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.7222222222222222,0.5,0.6453216374269005,0.16163561791795847,16,0.48502994011976047,0.7125748502994012,0.6706586826347305,0.5508982035928144,0.5568862275449101,0.6407185628742516,0.7142857142857143,0.6369047619047619,0.7321428571428571,0.7559523809523809,0.6456052181351583,0.08498197027418455
11,0.005558466911315918,0.0007807667360411707,0.0035933732986450197,0.0006932478706696968,2,4,"{'max_depth': 2, 'n_estimators': 4}",0.8709677419354839,0.9331494057724957,0.8019949066213923,0.8404074702886248,0.6534380305602716,0.7903225806451613,0.6337365591397849,0.6202956989247312,0.6406810035842294,0.5259856630824372,0.7310979060554612,0.12605735711947724,25,0.781793939003713,0.7806081385615864,0.787162234670444,0.7722833902088296,0.7971691026549053,0.786786641770223,0.8117746202423621,0.8080383811230585,0.8215912485065713,0.8043848139614268,0.795159251070312,0.01509128157574518,0.9838709677419355,0.9758064516129032,0.8709677419354839,0.9193548387096774,0.8225806451612904,0.7903225806451613,0.4435483870967742,0.6209677419354839,0.6370967741935484,0.6209677419354839,0.7685483870967742,0.17100007302333364,68,0.8664874551971327,0.9121863799283154,0.7732974910394266,0.7634408602150538,0.7724014336917563,0.7795698924731183,0.7589605734767025,0.7849462365591398,0.7562724014336918,0.7661290322580645,0.7933691756272403,0.04976499544767222,0.9721115537848605,0.9680000000000001,0.9037656903765691,0.923076923076923,0.8680851063829788,0.8634361233480176,0.6010928961748634,0.7403846153846154,0.7559808612440192,0.7298578199052134,0.832579158967806,0.11479676909476597,70,0.8945420906567992,0.920018075011297,0.8469087340529932,0.842313395946614,0.8480078701426463,0.8516886930983847,0.8427860696517413,0.8600883652430044,0.8410563029397111,0.8473736372646185,0.859478323400781,0.02510837708597623,0.7368421052631579,0.7368421052631579,0.631578947368421,0.5263157894736842,0.5263157894736842,0.7368421052631579,0.7777777777777778,0.6111111111111112,0.6666666666666666,0.4444444444444444,0.6394736842105264,0.10621765103601036,19,0.5269461077844312,0.5269461077844312,0.6467065868263473,0.6706586826347305,0.6706586826347305,0.6586826347305389,0.7202380952380952,0.7321428571428571,0.7202380952380952,0.7202380952380952,0.6593455945252351,0.07204063819034436
12,0.009864306449890137,0.0006605017904239793,0.003960990905761718,0.0001538263738877,2,8,"{'max_depth': 2, 'n_estimators': 8}",0.8612054329371817,0.9034380305602717,0.8773344651952462,0.8344651952461799,0.6252122241086587,0.809634974533107,0.6888440860215055,0.621863799283154,0.6610663082437276,0.5443548387096774,0.7427419354838709,0.12174477508541379,22,0.7766992895928573,0.8027439744167578,0.8044502393063335,0.7738635631961883,0.798698302320091,0.7823573283540446,0.8098251621437106,0.8032114055299538,0.8103291944017752,0.8084837429595495,0.7970662202221261,0.01328823234967046,0.9193548387096774,0.9354838709677419,0.9193548387096774,0.9193548387096774,0.8225806451612904,0.7903225806451613,0.46774193548387094,0.6290322580645161,0.6532258064516129,0.6451612903225806,0.7701612903225806,0.15425165931575885,66,0.7553763440860215,0.7302867383512545,0.8270609318996416,0.7661290322580645,0.7732974910394266,0.7813620071684588,0.8055555555555556,0.7912186379928315,0.782258064516129,0.8028673835125448,0.7815412186379929,0.026105274093400733,0.9382716049382716,0.9586776859504132,0.9306122448979591,0.923076923076923,0.8680851063829788,0.8634361233480176,0.627027027027027,0.7464114832535884,0.7714285714285714,0.7476635514018692,0.8374690321705618,0.10366888679321169,66,0.8342404750123701,0.822816759212519,0.8794664125774178,0.8407079646017699,0.8456638902498775,0.853228962818004,0.8698597000483793,0.8606237816764133,0.8550440744368266,0.8661188980183663,0.8527770918651945,0.016390674907729618,0.7368421052631579,0.8947368421052632,0.631578947368421,0.5263157894736842,0.5263157894736842,0.7368421052631579,0.8333333333333334,0.6111111111111112,0.7222222222222222,0.4444444444444444,0.666374269005848,0.13631784665320112,10,0.6287425149700598,0.7005988023952096,0.6407185628742516,0.6227544910179641,0.6287425149700598,0.6646706586826348,0.6904761904761905,0.6845238095238095,0.6845238095238095,0.6607142857142857,0.6606465640148274,0.027406391066873575
13,0.018186736106872558,0.0007066487622464534,0.005329346656799317,0.0009317278156587486,2,16,"{'max_depth': 2, 'n_estimators': 16}",0.8930390492359932,0.9038624787775891,0.8803056027164686,0.9342105263157895,0.6638370118845501,0.8196095076400679,0.7114695340501793,0.6382168458781362,0.6859318996415771,0.5770609318996416,0.7707543388039992,0.12288276180181955,2,0.795309917798811,0.8122652544373618,0.8104570429034404,0.7984407529027965,0.8234659712832398,0.8158977743437854,0.8217565924219149,0.8206445212493602,0.8243327572964669,0.8365682070319167,0.8159138791669094,0.011764150142827993,0.9032258064516129,0.9354838709677419,0.9193548387096774,0.9193548387096774,0.8225806451612904,0.75,0.46774193548387094,0.6451612903225806,0.6612903225806451,0.6048387096774194,0.7629032258064516,0.15441811154711518,70,0.7517921146953405,0.7338709677419355,0.78584229390681,0.753584229390681,0.764336917562724,0.7670250896057348,0.7974910394265233,0.7903225806451613,0.7741935483870968,0.7912186379928315,0.7709677419354839,0.019558696759455322,0.9333333333333333,0.9586776859504132,0.9382716049382716,0.923076923076923,0.8680851063829788,0.8378378378378378,0.627027027027027,0.7582938388625592,0.7772511848341233,0.7211538461538463,0.8343008388397314,0.10484199424786303,69,0.8364905284147558,0.8256048387096775,0.8568637029799707,0.8380667663178873,0.8474913065077,0.8479445269935612,0.8657587548638133,0.8617489008304836,0.852491366551554,0.863147605083089,0.8495608297252492,0.012414400754430973,0.7894736842105263,0.8947368421052632,0.7368421052631579,0.5263157894736842,0.5263157894736842,0.7368421052631579,0.8333333333333334,0.6111111111111112,0.7222222222222222,0.5,0.6877192982456141,0.13177243733135116,4,0.6946107784431138,0.7065868263473054,0.6766467065868264,0.7005988023952096,0.7365269461077845,0.718562874251497,0.7023809523809523,0.7083333333333334,0.7202380952380952,0.7202380952380952,0.7084723410322212,0.01572714758327639
14,0.03583457469940186,0.0017498236649253732,0.007239055633544922,0.00020410429015180713,2,32,"{'max_depth': 2, 'n_estimators': 32}",0.8866723259762308,0.9011035653650254,0.8813667232597623,0.920415959252971,0.6655348047538201,0.8043293718166383,0.6989247311827957,0.6288082437275986,0.6857078853046595,0.5631720430107526,0.7636035653650255,0.12344237264544423,10,0.795360891120984,0.8058909063593244,0.8131881398493335,0.797751271650248,0.827836262957955,0.8130996072371386,0.82390873015873,0.8186523937532003,0.8279116530124595,0.8208792029356545,0.8144479059035028,0.011085061911026185,0.9032258064516129,0.9596774193548387,0.9193548387096774,0.9193548387096774,0.8225806451612904,0.7580645161290323,0.4838709677419355,0.6451612903225806,0.6935483870967742,0.6451612903225806,0.7749999999999999,0.14828406310688966,62,0.7661290322580645,0.7616487455197133,0.7544802867383512,0.7661290322580645,0.771505376344086,0.775089605734767,0.8055555555555556,0.7912186379928315,0.7831541218637993,0.7939068100358423,0.7768817204301076,0.015343265084590687,0.9333333333333333,0.9635627530364373,0.946058091286307,0.923076923076923,0.8717948717948718,0.84304932735426,0.6417112299465241,0.7582938388625592,0.8,0.7511737089201879,0.8432054077611403,0.09926271600607427,59,0.8456973293768546,0.8411677387431966,0.8390632785251619,0.8465346534653464,0.8520534388916378,0.8530571992110453,0.871124031007752,0.8623046874999999,0.8581246931762396,0.864812103465105,0.853393915336234,0.010047675604754214,0.7894736842105263,0.7894736842105263,0.8421052631578947,0.5263157894736842,0.5789473684210527,0.7368421052631579,0.8333333333333334,0.6111111111111112,0.7222222222222222,0.5,0.6929824561403509,0.12168099759456934,3,0.6946107784431138,0.6706586826347305,0.7065868263473054,0.7065868263473054,0.7365269461077845,0.718562874251497,0.7083333333333334,0.7083333333333334,0.7202380952380952,0.7202380952380952,0.7090675791274593,0.016707385322394443
15,0.0710421085357666,0.00240843174348172,0.011779379844665528,0.00019111898753755406,2,64,"{'max_depth': 2, 'n_estimators': 64}",0.8951612903225807,0.91553480475382,0.8934634974533107,0.9225382003395586,0.6755093378607809,0.8041171477079797,0.7009408602150538,0.6494175627240144,0.6606182795698925,0.5383064516129032,0.7655607432559894,0.13046371558664593,7,0.8089895477861482,0.8092417315905823,0.8194229819930032,0.8016279269418153,0.8352086150280085,0.8175289206533171,0.8315038829151732,0.8232233529612561,0.8319359105649428,0.8290477257211127,0.8207730596155359,0.010832012906435979,0.9032258064516129,0.9596774193548387,0.9193548387096774,0.9193548387096774,0.8225806451612904,0.7661290322580645,0.4838709677419355,0.6451612903225806,0.7016129032258065,0.6370967741935484,0.7758064516129032,0.14851852524621678,61,0.7616487455197133,0.7562724014336918,0.7553763440860215,0.7616487455197133,0.7706093189964157,0.7768817204301075,0.8082437275985663,0.7921146953405018,0.7876344086021505,0.7912186379928315,0.7761648745519714,0.01709474526406951,0.9333333333333333,0.9674796747967479,0.946058091286307,0.9306122448979591,0.8717948717948718,0.8482142857142857,0.6417112299465241,0.7547169811320754,0.8018433179723502,0.7452830188679246,0.8441047049742381,0.1011681012561821,54,0.842835894893406,0.8389662027833003,0.8396414342629481,0.8436724565756825,0.8502224419179436,0.852926709296606,0.8714975845410627,0.8628599316739872,0.860078277886497,0.8635696821515894,0.8526270615983021,0.010831617131464518,0.7894736842105263,0.8421052631578947,0.8421052631578947,0.631578947368421,0.5789473684210527,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.5,0.6976608187134503,0.1219771459352189,1,0.6946107784431138,0.688622754491018,0.7065868263473054,0.7065868263473054,0.718562874251497,0.7005988023952096,0.6904761904761905,0.7083333333333334,0.7083333333333334,0.7261904761904762,0.7048902195608782,0.011254275890025103
16,0.11129658222198487,0.003952957669279363,0.016830635070800782,0.0005140033605967906,2,100,"{'max_depth': 2, 'n_estimators': 100}",0.9278438030560272,0.9146859083191851,0.8947368421052632,0.9136247877758914,0.6608658743633277,0.816213921901528,0.6984767025089607,0.6586021505376345,0.6594982078853047,0.53584229390681,0.7680390492359932,0.13439088833720433,6,0.8159889897624106,0.8129520528834803,0.8213063121069689,0.8067386731912518,0.8425970639366429,0.8246812825960981,0.836477534562212,0.8268395844000683,0.8358241594128691,0.8373335893497184,0.8260739242201721,0.011296431089476835,0.9032258064516129,0.9596774193548387,0.9193548387096774,0.9193548387096774,0.8225806451612904,0.7661290322580645,0.4838709677419355,0.6532258064516129,0.7016129032258065,0.6451612903225806,0.7774193548387097,0.14708404019584512,59,0.7616487455197133,0.7562724014336918,0.7580645161290323,0.7634408602150538,0.7724014336917563,0.7768817204301075,0.8082437275985663,0.793010752688172,0.7876344086021505,0.7939068100358423,0.7771505376344086,0.016911762036331237,0.9333333333333333,0.9674796747967479,0.946058091286307,0.9306122448979591,0.864406779661017,0.8482142857142857,0.6417112299465241,0.7605633802816902,0.8018433179723502,0.7511737089201879,0.8445396046810403,0.0999263812907785,53,0.842835894893406,0.8385494287133632,0.8413724515166584,0.8448190381755082,0.851358024691358,0.852926709296606,0.8714975845410627,0.8634146341463415,0.860078277886497,0.865234375,0.8532086418860801,0.010802450606433886,0.7894736842105263,0.8421052631578947,0.8421052631578947,0.631578947368421,0.47368421052631576,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.5,0.6871345029239767,0.13555399138303056,5,0.6946107784431138,0.6826347305389222,0.7065868263473054,0.7065868263473054,0.718562874251497,0.7005988023952096,0.6904761904761905,0.7083333333333334,0.7083333333333334,0.7261904761904762,0.7042914171656686,0.012221611951007922
17,0.1397557020187378,0.0018932060934888477,0.021347403526306152,0.0016726018508925527,2,128,"{'max_depth': 2, 'n_estimators': 128}",0.9257215619694397,0.9121392190152802,0.902376910016978,0.9132003395585739,0.6566213921901528,0.8106960950764007,0.6913082437275986,0.6550179211469533,0.6494175627240144,0.5371863799283154,0.7653685625353708,0.1359906987871566,8,0.8166462773377974,0.8129386388513296,0.821968965295216,0.8059123688107657,0.843313373253493,0.8251615049470951,0.8361788487796553,0.8307491679467486,0.8355361409796893,0.838752346816863,0.8267157633018654,0.01163146654294459,0.9032258064516129,0.9596774193548387,0.9193548387096774,0.9193548387096774,0.8225806451612904,0.7661290322580645,0.4838709677419355,0.6532258064516129,0.7016129032258065,0.6451612903225806,0.7774193548387097,0.14708404019584512,59,0.7616487455197133,0.757168458781362,0.7589605734767025,0.7634408602150538,0.7741935483870968,0.7768817204301075,0.8082437275985663,0.793010752688172,0.7876344086021505,0.7912186379928315,0.7772401433691756,0.016411309280921986,0.9333333333333333,0.9674796747967479,0.946058091286307,0.9306122448979591,0.8717948717948718,0.8482142857142857,0.6417112299465241,0.7605633802816902,0.8018433179723502,0.7511737089201879,0.8452784138944258,0.10009770393566675,51,0.842835894893406,0.8395429706905115,0.8419483101391649,0.8452380952380953,0.852491366551554,0.852926709296606,0.8714975845410627,0.8634146341463415,0.860078277886497,0.8635696821515894,0.8533543525534828,0.01038384102265521,0.7894736842105263,0.8421052631578947,0.8421052631578947,0.631578947368421,0.5789473684210527,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.5,0.6976608187134503,0.1219771459352189,1,0.6946107784431138,0.688622754491018,0.7065868263473054,0.7125748502994012,0.718562874251497,0.7005988023952096,0.6904761904761905,0.7083333333333334,0.7083333333333334,0.7261904761904762,0.7054890219560878,0.01148554173734359
18,0.0021193742752075194,0.00010612123442074881,0.003051090240478516,0.0004407226061927605,4,1,"{'max_depth': 4, 'n_estimators': 1}",0.8535653650254669,0.9221137521222411,0.7315365025466893,0.8650254668930392,0.659804753820034,0.7570033955857386,0.7004928315412187,0.6796594982078853,0.6798835125448028,0.584005376344086,0.7433090454631202,0.10076036490037617,21,0.7586091258343528,0.7820836820981693,0.7873661279591355,0.788640461013457,0.8126945034661859,0.7988351254480286,0.807814366786141,0.8114599334357399,0.8141054360812425,0.819127090800478,0.7980735852922931,0.01790377811232436,0.9838709677419355,0.9596774193548387,0.9516129032258065,1.0,0.9919354838709677,0.7096774193548387,0.9032258064516129,0.9516129032258065,0.9516129032258065,0.9274193548387096,0.9330645161290324,0.07943036662737893,25,0.921146953405018,0.7589605734767025,0.9005376344086021,0.9587813620071685,0.9166666666666666,0.7724014336917563,0.978494623655914,0.9731182795698925,0.9731182795698925,0.9758064516129032,0.9129032258064518,0.07828772588703091,0.9682539682539683,0.9674796747967479,0.921875,0.9649805447470817,0.9498069498069498,0.8073394495412844,0.9032258064516129,0.944,0.932806324110672,0.9126984126984127,0.927246613040673,0.04554112269827729,24,0.9228007181328547,0.8402777777777778,0.9161349134001823,0.941487021557413,0.9232851985559567,0.851358024691358,0.9553805774278216,0.9509632224168126,0.9522139412538361,0.9544259421560035,0.9208327337370015,0.03998634327241234,0.6842105263157895,0.8421052631578947,0.2631578947368421,0.5263157894736842,0.3684210526315789,0.6842105263157895,0.3333333333333333,0.5555555555555556,0.3888888888888889,0.2777777777777778,0.4923976608187135,0.18735458549643821,30,0.49700598802395207,0.6826347305389222,0.562874251497006,0.47904191616766467,0.5389221556886228,0.718562874251497,0.5357142857142857,0.5119047619047619,0.5297619047619048,0.5416666666666666,0.5598089535215285,0.07437035183683723
19,0.003307056427001953,0.00016529148620222662,0.003066086769104004,0.00011552320999079805,4,2,"{'max_depth': 4, 'n_estimators': 2}",0.8272495755517827,0.8851867572156197,0.87330220713073,0.8616298811544991,0.6634125636672326,0.7888370118845501,0.744399641577061,0.669578853046595,0.6883960573476703,0.5369623655913979,0.7538954914167139,0.10790763379149718,15,0.786537140772219,0.7817107720043784,0.8085173738544418,0.7973166570085635,0.8137461635868048,0.8170969888180628,0.819679126130739,0.8529852577231609,0.8258635219320702,0.8376802782044718,0.8141133280034912,0.020900537951124964,0.9112903225806451,0.9354838709677419,0.9516129032258065,0.9193548387096774,0.8225806451612904,0.7661290322580645,0.8870967741935484,0.6209677419354839,0.6935483870967742,0.6048387096774194,0.8112903225806452,0.1254647966264155,45,0.7168458781362007,0.7302867383512545,0.8360215053763441,0.7508960573476703,0.7508960573476703,0.8118279569892473,0.9722222222222222,0.7867383512544803,0.7795698924731183,0.7894265232974911,0.7924731182795699,0.06916169748508572,0.9300411522633745,0.946938775510204,0.9402390438247011,0.9306122448979591,0.8680851063829788,0.8444444444444444,0.9090909090909092,0.7368421052631579,0.7962962962962964,0.7211538461538463,0.8623743924127872,0.08065585814831779,43,0.815078960774325,0.8211586901763224,0.8847795163584637,0.8371628371628372,0.8388388388388388,0.874095513748191,0.9521720052654673,0.8616290480863592,0.855457227138643,0.862879529872674,0.8603252167422122,0.03719514615033318,0.6842105263157895,0.7368421052631579,0.5263157894736842,0.631578947368421,0.5263157894736842,0.6842105263157895,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5,0.6067251461988306,0.07918795915461309,22,0.718562874251497,0.6766467065868264,0.6407185628742516,0.7125748502994012,0.7365269461077845,0.6946107784431138,0.5357142857142857,0.7380952380952381,0.7142857142857143,0.7321428571428571,0.6899878813800969,0.05882303677275138
20,0.005873680114746094,0.00038562537677567675,0.003499627113342285,0.0002248053637191963,4,4,"{'max_depth': 4, 'n_estimators': 4}",0.8399830220713074,0.9127758913412564,0.8531409168081494,0.8442275042444822,0.650679117147708,0.7555178268251274,0.7432795698924731,0.625,0.6633064516129032,0.5598118279569892,0.7447722127900396,0.11094551330691019,19,0.8037822205052261,0.820844869400983,0.8360536990535059,0.8221728585839077,0.8493899298177837,0.8323433777606077,0.8402991124765318,0.8512118108892303,0.8448140681003584,0.8465368450247482,0.8347448791612881,0.014402632759582885,0.9435483870967742,0.967741935483871,0.9758064516129032,0.9435483870967742,0.8870967741935484,0.7419354838709677,0.4838709677419355,0.6854838709677419,0.7419354838709677,0.5645161290322581,0.7935483870967742,0.1681292055553287,49,0.7732974910394266,0.807347670250896,0.9327956989247311,0.8082437275985663,0.8198924731182796,0.8351254480286738,0.8091397849462365,0.8172043010752689,0.8261648745519713,0.7786738351254481,0.8207885304659499,0.04158903238848053,0.951219512195122,0.97165991902834,0.9453125,0.936,0.9016393442622951,0.8251121076233184,0.6417112299465241,0.7834101382488479,0.8177777777777777,0.6896551724137931,0.8463497701496019,0.10920024827968683,49,0.8506653523903402,0.8684337349397591,0.9378378378378378,0.8698167791706847,0.8810784785748675,0.888465204957102,0.8745762711864407,0.879459980713597,0.8844124700239808,0.8574247656635422,0.8792170875458151,0.02251383209066271,0.7368421052631579,0.8421052631578947,0.42105263157894735,0.5263157894736842,0.47368421052631576,0.631578947368421,0.8333333333333334,0.5555555555555556,0.5,0.5,0.6020467836257309,0.14426469152529484,23,0.7005988023952096,0.6526946107784432,0.6227544910179641,0.6646706586826348,0.7245508982035929,0.7005988023952096,0.7261904761904762,0.7261904761904762,0.7202380952380952,0.75,0.6988487311092102,0.0378477251375573
21,0.010402464866638183,0.00019174559684595994,0.004080486297607422,0.0003776689036787708,4,8,"{'max_depth': 4, 'n_estimators': 8}",0.8957979626485568,0.9104414261460102,0.9002546689303905,0.8781833616298811,0.6368845500848896,0.8387096774193548,0.6771953405017921,0.6740591397849462,0.6729390681003584,0.5683243727598566,0.7652789568006036,0.1242368451755531,9,0.8254727104929925,0.8392006309960723,0.8437345738630266,0.8380040993282252,0.8643519412787328,0.8501196531667847,0.8534972904932583,0.8602843915343916,0.8569055086192183,0.8682342336576208,0.8499805033430323,0.012670964089596361,0.9193548387096774,0.967741935483871,0.9919354838709677,0.9193548387096774,0.8225806451612904,0.7741935483870968,0.4838709677419355,0.6532258064516129,0.7419354838709677,0.5967741935483871,0.7870967741935484,0.16097549919895174,52,0.7885304659498208,0.7876344086021505,0.931899641577061,0.7670250896057348,0.767921146953405,0.7831541218637993,0.8082437275985663,0.7921146953405018,0.8270609318996416,0.7903225806451613,0.8043906810035842,0.045656825784065505,0.9382716049382716,0.967741935483871,0.9571984435797665,0.9382716049382716,0.8717948717948718,0.8533333333333333,0.6417112299465241,0.7605633802816902,0.8177777777777777,0.7149758454106282,0.8461640027485006,0.1057971245153856,50,0.8610567514677103,0.8583984374999999,0.9382047812359043,0.8479445269935612,0.8497768963807635,0.8585461689587426,0.8723404255319149,0.8653940283896231,0.8845232390991854,0.864282214600686,0.8700467470158092,0.024826128257058055,0.7368421052631579,0.7894736842105263,0.47368421052631576,0.7368421052631579,0.5789473684210527,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.5,0.5,0.6441520467836257,0.1286087769276319,18,0.7125748502994012,0.6826347305389222,0.6347305389221557,0.718562874251497,0.7365269461077845,0.7245508982035929,0.7023809523809523,0.7440476190476191,0.7142857142857143,0.7440476190476191,0.7114342743085258,0.03127944445276661
22,0.020137715339660644,0.001867164157140509,0.0052214860916137695,0.000385656010170245,4,16,"{'max_depth': 4, 'n_estimators': 16}",0.9380305602716469,0.932937181663837,0.9068336162988115,0.8690577249575552,0.6515280135823429,0.8089983022071308,0.7278225806451613,0.6794354838709679,0.6247759856630825,0.5692204301075269,0.7708639879268062,0.1304802653575619,1,0.8402844847938531,0.851141802416672,0.8516247075740991,0.8470827162878545,0.8667342733887063,0.8566254587598995,0.8584229390681004,0.8636312724014337,0.8643086490868749,0.8722824927462025,0.8572138796523696,0.009318699438115594,0.9032258064516129,0.9596774193548387,0.9354838709677419,0.9193548387096774,0.8225806451612904,0.75,0.4838709677419355,0.6451612903225806,0.7016129032258065,0.5967741935483871,0.771774193548387,0.15449600852230333,65,0.7697132616487455,0.7732974910394266,0.9023297491039427,0.7616487455197133,0.7661290322580645,0.7768817204301075,0.8091397849462365,0.7912186379928315,0.8118279569892473,0.793010752688172,0.7955197132616487,0.039246493502213264,0.9333333333333333,0.9674796747967479,0.9508196721311476,0.9306122448979591,0.8717948717948718,0.8378378378378378,0.6417112299465241,0.7582938388625592,0.7909090909090909,0.7149758454106282,0.8397767639920699,0.10512094815587933,65,0.8492338111715274,0.8510848126232742,0.9247015610651975,0.8440913604766633,0.8486352357320099,0.8554514060187469,0.872463768115942,0.8639921722113503,0.8757854035766071,0.8646800195407914,0.865011955053211,0.022306463966124734,0.7894736842105263,0.8421052631578947,0.7894736842105263,0.631578947368421,0.5789473684210527,0.7368421052631579,0.8333333333333334,0.6111111111111112,0.5,0.5,0.6812865497076024,0.12612477435160244,7,0.7125748502994012,0.7065868263473054,0.6706586826347305,0.7125748502994012,0.7365269461077845,0.7365269461077845,0.6964285714285714,0.7321428571428571,0.7202380952380952,0.7261904761904762,0.7150449101796406,0.019408593911585108
23,0.03925721645355225,0.0023096038936263417,0.007641983032226562,0.0004707239700070185,4,32,"{'max_depth': 4, 'n_estimators': 32}",0.9057724957555179,0.9244482173174873,0.884125636672326,0.8641765704584041,0.6453735144312394,0.8092105263157895,0.6626344086021505,0.7022849462365591,0.6339605734767024,0.5873655913978495,0.7619352480664027,0.121891708226491,12,0.8469861352563689,0.853746807460348,0.853336338076535,0.8522605326980448,0.8728805829201811,0.8602928551499153,0.8686875960061443,0.869930342208568,0.8721464840416453,0.8765600998463903,0.8626827773664141,0.010013236617689665,0.9032258064516129,0.9596774193548387,0.9193548387096774,0.9193548387096774,0.8225806451612904,0.75,0.49193548387096775,0.6532258064516129,0.6935483870967742,0.6209677419354839,0.7733870967741935,0.1484593968322799,64,0.7885304659498208,0.757168458781362,0.8387096774193549,0.7759856630824373,0.767921146953405,0.8019713261648745,0.8091397849462365,0.7921146953405018,0.8055555555555556,0.7894265232974911,0.7926523297491039,0.021960535744860787,0.9333333333333333,0.9674796747967479,0.9382716049382716,0.9306122448979591,0.8717948717948718,0.8340807174887893,0.6421052631578947,0.7641509433962264,0.7853881278538815,0.7368421052631579,0.8404058886921133,0.10119969578260259,64,0.8597948216902785,0.8403779214321233,0.8897338403041825,0.8536224741251849,0.850620347394541,0.8710462287104622,0.8741529525653436,0.8645476772616137,0.871968962172648,0.8637254901960784,0.8639590715852457,0.013195527659086732,0.7894736842105263,0.8421052631578947,0.7368421052631579,0.631578947368421,0.5789473684210527,0.6842105263157895,0.7222222222222222,0.6111111111111112,0.5,0.5555555555555556,0.6652046783625731,0.10309868545183613,12,0.6946107784431138,0.7005988023952096,0.688622754491018,0.718562874251497,0.7485029940119761,0.7365269461077845,0.7202380952380952,0.7321428571428571,0.7202380952380952,0.7440476190476191,0.7204091816367265,0.01953804638449503
